Date,Sales,Quantity,Transactions,Sales_Lag1,Quantity_Lag1,Sales_Lag7,Quantity_Lag7,Sales_Lag30,Quantity_Lag30,Sales_MA7,Sales_Std7,Quantity_MA7,Sales_MA14,Sales_Std14,Quantity_MA14,Sales_MA30,Sales_Std30,Quantity_MA30,Year,Month,Quarter,DayOfWeek,DayOfMonth,WeekOfYear,IsWeekend
2011-05-20,26718.170000000002,15414,1104,35599.35,18144.0,61903.090000000004,37829.0,9913.98,5632.0,33182.637142857144,13666.789879380034,16512.85714285714,34839.75214285714,13528.263661813398,18115.64285714286,30940.594366666668,12433.16362940633,16785.4,2011,5,2,4,20,20,0
2011-05-22,24231.09,12749,1553,26718.170000000002,15414.0,30749.95,15246.0,22353.27,13640.0,32251.37142857143,14076.151890960173,16156.142857142857,34486.66642857143,13750.193867199214,17777.785714285714,31003.18836666667,12393.102845500009,16755.7,2011,5,2,6,22,20,1
2011-05-23,34685.6,18223,1564,24231.09,12749.0,9924.28,4898.0,25570.3,15341.0,35788.70285714285,10071.955900531826,18059.714285714286,34383.75571428572,13742.367257029902,17654.64285714286,31307.0317,12367.024008993161,16851.766666666666,2011,5,2,0,23,21,0
2011-05-24,37660.04,15937,1698,34685.6,18223.0,39651.28,16019.0,24484.42,18769.0,35504.24,9972.30950074258,18048.0,35726.08714285714,13008.385888527333,18028.571428571428,31746.219033333335,12350.319444381079,16757.366666666665,2011,5,2,1,24,21,0
2011-05-25,24408.12,13169,1291,37660.04,15937.0,55151.99,26810.0,36104.07,18877.0,31112.25857142857,5755.360307010762,16099.285714285714,35476.68785714286,13202.006681781464,18015.14285714286,31356.35403333333,12392.542685015555,16567.1,2011,5,2,2,25,21,0
2011-05-26,33497.03,16264,946,24408.12,13169.0,34483.44,19059.0,28334.121,12729.0,30971.34285714286,5670.512961122465,15700.0,34453.62,12717.99929862699,17762.428571428572,31528.451,12384.971972329819,16684.933333333334,2011,5,2,3,26,21,0
2011-05-27,28442.03,16220,1132,33497.03,16264.0,35599.35,18144.0,12725.5,8183.0,29948.868571428575,5332.121235397943,15425.142857142857,34078.96142857143,12819.169254247468,17570.071428571428,32052.335333333336,11884.472303933539,16952.833333333332,2011,5,2,4,27,21,0
2011-05-29,7394.3,4124,630,28442.03,16220.0,26718.170000000002,15414.0,56026.18,29844.0,27188.315714285713,10128.472135998398,13812.285714285714,30185.47642857143,11967.790662255842,15162.57142857143,30431.272666666668,11818.188684464558,16095.5,2011,5,2,6,29,21,1
2011-05-31,22714.06,11763,1267,7394.3,4124.0,24231.09,12749.0,24338.7,14482.0,26971.597142857143,10218.126855049863,13671.42857142857,29611.484285714287,12130.23897500006,14913.785714285714,30377.118000000002,11850.746924623709,16004.866666666667,2011,5,2,1,31,22,0
2011-06-01,20595.69,10990,1418,22714.06,11763.0,34685.6,18223.0,28670.47,18376.0,24958.75285714286,9825.530142948584,12638.142857142857,30373.727857142858,11088.522787869204,15348.92857142857,30107.958666666666,11981.819793559276,15758.666666666666,2011,6,2,2,1,22,0
2011-06-02,32826.14,14597,1539,20595.69,10990.0,37660.04,15937.0,32615.63,18216.0,24268.195714285714,8911.427651592232,12446.714285714286,29886.21785714286,10795.417177872034,15247.357142857143,30114.97566666667,11983.400557165454,15638.033333333333,2011,6,2,3,2,22,0
2011-06-03,16913.25,7690,847,32826.14,14597.0,24408.12,13169.0,31047.43,16155.0,23197.5,9332.132475159902,11664.0,27154.87928571429,8505.785922800686,13881.642857142857,29643.836333333336,12220.970811714405,15355.866666666667,2011,6,2,4,3,22,0
2011-06-05,25639.54,13501,1555,16913.25,7690.0,33497.03,16264.0,25942.44,18249.0,22075.00142857143,8302.563851448642,11269.285714285714,26523.172142857144,8244.022638091883,13484.642857142857,29633.739666666665,12224.25894499002,15197.6,2011,6,2,6,5,22,1
2011-06-06,17789.07,9462,1175,25639.54,13501.0,28442.03,16220.0,22501.55,13412.0,20553.149999999998,7907.942547747005,10303.857142857143,25251.009285714284,8108.783364124292,12864.5,29476.657000000003,12348.712786495018,15065.933333333332,2011,6,2,0,6,23,0
2011-06-07,37957.72,18768,1891,17789.07,9462.0,7394.3,4124.0,6973.66,3819.0,24919.35285714286,7869.042337594702,12395.857142857143,26053.834285714285,8792.765051616785,13104.07142857143,30509.459,11679.297442127452,15564.233333333334,2011,6,2,1,7,23,0
2011-06-08,43264.33,21284,2297,37957.72,18768.0,22714.06,11763.0,35229.41,12466.0,27855.105714285717,10351.129727263075,13756.0,27413.351428571426,9891.986166839859,13713.714285714286,30777.289666666664,11881.644017664954,15858.166666666666,2011,6,2,2,8,23,0
2011-06-09,46389.1,28306,1816,43264.33,21284.0,20595.69,10990.0,27544.15,17385.0,31539.878571428573,11822.593415382617,16229.714285714286,28249.315714285713,10987.67771631174,14433.92857142857,31405.45466666667,12198.739567557843,16222.2,2011,6,2,3,9,23,0
2011-06-10,62234.44,10669,1018,46389.1,28306.0,32826.14,14597.0,29174.29,17479.0,35741.06428571429,16611.212043782238,15668.57142857143,30004.63,14122.456058236836,14057.642857142857,32507.45966666667,13422.168942344508,15995.2,2011,6,2,4,10,23,0
2011-06-12,12517.06,9491,1068,62234.44,10669.0,16913.25,7690.0,36126.35,19947.0,35113.037142857145,17500.95735962916,15925.857142857143,29155.268571428573,14825.039419158295,13794.92857142857,31720.483333333334,13886.763374423734,15646.666666666666,2011,6,2,6,12,23,1
2011-06-13,22457.21,11302,1404,12517.06,9491.0,25639.54,13501.0,18867.4,10702.0,34658.41857142857,17826.371463167943,15611.714285714286,28366.71,14869.873701730452,13440.5,31840.143666666667,13787.301300425952,15666.666666666666,2011,6,2,0,13,24,0
2011-06-14,40474.01,14624,1574,22457.21,11302.0,17789.07,9462.0,27899.71,13357.0,37899.124285714286,16239.910123984557,16349.142857142857,29226.137142857147,15218.185732268532,13326.5,32259.287000000004,13854.34929055608,15708.9,2011,6,2,1,14,24,0
2011-06-15,49097.99,30465,1671,40474.01,14624.0,37957.72,18768.0,47819.98,19802.0,39490.59142857143,16783.374070648464,18020.14285714286,32204.972142857143,14688.415928380247,15208.0,32301.887333333332,13905.71594470167,16064.333333333334,2011,6,2,2,15,24,0
2011-06-16,34584.68,20293,1501,49097.99,30465.0,43264.33,21284.0,33687.25,18913.0,38250.64142857143,16778.72861340558,17878.571428571428,33052.87357142857,14438.902560130113,15817.285714285714,32331.801666666663,13909.763637060476,16110.333333333334,2011,6,2,3,16,24,0
2011-06-17,21076.170000000002,11757,939,34584.68,20293.0,46389.1,28306.0,61903.090000000004,37829.0,34634.508571428574,17446.811773417183,15514.42857142857,33087.19357142857,14407.552262786761,15872.07142857143,30970.904333333332,12875.573121082773,15241.266666666666,2011,6,2,4,17,24,0
2011-06-19,22442.18,15081,1157,21076.170000000002,11757.0,62234.44,10669.0,30749.95,15246.0,28949.899999999998,12826.019681371694,16144.714285714286,32345.48214285714,14686.609735577375,15906.642857142857,30693.97866666667,12969.487794481503,15235.766666666666,2011,6,2,6,19,24,1
2011-06-20,37514.98,16607,1974,22442.18,15081.0,12517.06,9491.0,9924.28,4898.0,32521.03142857143,10809.657660178158,17161.285714285714,33817.03428571428,14039.252585526976,16543.571428571428,31613.66866666667,12412.162530033604,15626.066666666668,2011,6,2,0,20,25,0
2011-06-21,24784.37,14195,1452,37514.98,16607.0,22457.21,11302.0,39651.28,16019.0,32853.48285714286,10479.296676695016,17574.571428571428,33755.95071428571,14079.372105620136,16593.14285714286,31118.105,12376.925423724,15565.266666666666,2011,6,2,1,21,25,0
2011-06-22,21825.99,15840,1008,24784.37,14195.0,40474.01,14624.0,55151.99,26810.0,30189.48,10588.899370318619,17748.285714285714,34044.302142857145,13765.039262851125,17048.714285714286,30007.238333333335,11617.69642404238,15199.6,2011,6,2,2,22,25,0
2011-06-23,25242.82,14728,1947,21825.99,15840.0,49097.99,30465.0,34483.44,19059.0,26781.59857142857,6562.403563297645,15500.142857142857,33136.095,13905.71399540918,16760.14285714286,29699.217666666667,11617.42483572299,15055.233333333334,2011,6,2,3,23,25,0
2011-06-24,19521.96,9985,1024,25242.82,14728.0,34584.68,20293.0,35599.35,18144.0,24629.781428571434,6024.849879987185,14027.57142857143,31440.21142857143,14022.7691074765,15953.07142857143,29163.304666666667,11706.351303447876,14783.266666666666,2011,6,2,4,24,25,0
2011-06-26,7082.49,3786,667,19521.96,9985.0,21076.170000000002,11757.0,26718.170000000002,15414.0,22630.684285714287,8991.639200262422,12888.857142857143,28632.596428571433,14717.248359496976,14201.642857142857,28508.782000000003,12377.472389068544,14395.666666666666,2011,6,2,6,26,25,1
2011-06-27,17015.76,9910,1155,7082.49,3786.0,22442.18,15081.0,24231.09,12749.0,21855.481428571427,9241.056195286783,12150.142857142857,25402.690714285716,11353.010833666322,14147.42857142857,28268.271,12532.589790889413,14301.033333333333,2011,6,2,0,27,26,0
2011-06-28,35607.32,21852,957,17015.76,9910.0,37514.98,16607.0,34685.6,18223.0,21582.95857142857,8715.465231979771,12899.42857142857,27051.995000000003,11009.063503939837,15030.357142857143,28298.995,12549.982290053915,14422.0,2011,6,2,1,28,26,0
2011-06-29,22088.32,12071,1314,35607.32,21852.0,24784.37,14195.0,37660.04,15937.0,21197.808571428573,8609.33579164782,12596.0,27025.645714285718,11021.34129196112,15085.285714285714,27779.937666666672,12471.236304536831,14293.133333333333,2011,6,2,2,29,26,0
2011-06-30,44797.31,21959,1609,22088.32,12071.0,21825.99,15840.0,24408.12,13169.0,24479.425714285713,12422.310271603903,13470.142857142857,27334.452857142856,11478.233628389788,15609.214285714286,28459.577333333335,12831.514032207198,14586.133333333333,2011,6,2,3,30,26,0
2011-07-01,13675.06,7662,975,44797.31,21959.0,25242.82,14728.0,33497.03,16264.0,22826.88857142857,13057.042477126339,12460.714285714286,24804.243571428575,10137.69831184844,13980.42857142857,27798.845000000005,13071.281795210893,14299.4,2011,7,3,4,1,26,0
2011-07-03,6032.39,3117,598,13675.06,7662.0,19521.96,9985.0,28442.03,16220.0,20899.807142857142,14537.625201948369,11479.57142857143,22764.794285714284,10864.701681396193,12753.57142857143,27051.857,13660.311211534172,13862.633333333333,2011,7,3,6,3,26,1
2011-07-04,44652.83,15712,2184,6032.39,3117.0,7082.49,3786.0,7394.3,4124.0,26266.99857142857,15490.297576671928,13183.285714285714,24448.84142857143,12313.448253761979,13036.07142857143,28293.808,13504.303789366519,14248.9,2011,7,3,0,4,27,0
2011-07-05,40758.43,22095,2171,44652.83,15712.0,17015.76,9910.0,22714.06,11763.0,29658.808571428573,15724.616891432202,14924.0,25757.144999999997,13035.7079907612,13537.07142857143,28895.287,13648.291933634442,14593.3,2011,7,3,1,5,27,0
2011-07-06,26387.54,19176,1794,40758.43,22095.0,35607.32,21852.0,20595.69,10990.0,28341.697142857145,15528.223715424045,14541.714285714286,24962.327857142856,12595.458004821316,13720.57142857143,29088.348666666665,13567.567323057376,14866.166666666666,2011,7,3,2,6,27,0
2011-07-07,32445.71,19157,1892,26387.54,19176.0,22088.32,12071.0,32826.14,14597.0,29821.324285714283,15325.183582397825,15554.0,25509.566428571427,12752.583657096287,14075.0,29075.667666666668,13564.130659311466,15018.166666666666,2011,7,3,3,7,27,0
2011-07-08,27082.1,12720,1577,32445.71,19157.0,44797.31,21959.0,16913.25,7690.0,27290.579999999998,13829.666458380956,14234.142857142857,25885.00285714286,12713.10607954725,13852.142857142857,29414.629333333338,13375.462136962718,15185.833333333334,2011,7,3,4,8,27,0
2011-07-10,5993.87,4255,815,27082.1,12720.0,13675.06,7662.0,25639.54,13501.0,26193.26714285714,15315.008159258608,13747.42857142857,24510.07785714286,13783.710467871475,13104.07142857143,28759.773666666668,14031.494407462249,14877.633333333333,2011,7,3,6,10,27,1
2011-07-11,22605.02,15150,1487,5993.87,4255.0,6032.39,3117.0,17789.07,9462.0,28560.785714285714,12744.118843577582,15466.42857142857,24730.296428571426,13722.378533512083,13473.0,28920.30533333333,13928.826181660148,15067.233333333334,2011,7,3,0,11,28,0
2011-07-12,26262.55,13958,1645,22605.02,15150.0,44652.83,15712.0,37957.72,18768.0,25933.602857142854,10586.853170688843,15215.857142857143,26100.300714285713,12747.771174382673,14199.57142857143,28530.466333333334,13830.480246162306,14906.9,2011,7,3,1,12,28,0
2011-07-13,22641.94,16300,1610,26262.55,13958.0,40758.43,22095.0,43264.33,21284.0,23345.532857142854,8333.282272725699,14388.0,26502.170714285712,12526.108410256504,14656.0,27843.053333333333,13583.198592630652,14740.766666666666,2011,7,3,2,13,28,0
2011-07-14,33602.13,17581,1661,22641.94,16300.0,26387.54,19176.0,46389.1,28306.0,24376.18857142857,9175.781344618463,14160.142857142857,26358.942857142854,12425.044726891409,14350.92857142857,27416.821,13175.677870710864,14383.266666666666,2011,7,3,3,14,28,0
2011-07-15,14836.43,7330,1115,33602.13,17581.0,32445.71,19157.0,62234.44,10669.0,21860.57714285714,9007.048084727372,12470.57142857143,25840.950714285715,12763.337624023208,14012.285714285714,25836.887333333332,11604.799937928741,14271.966666666667,2011,7,3,4,15,28,0
2011-07-17,17194.56,11044,1246,14836.43,7330.0,27082.1,12720.0,12517.06,9491.0,20448.071428571428,8825.178935703314,12231.142857142857,23869.325714285715,11697.239904579503,13232.642857142857,25992.804,11450.060664979344,14323.733333333334,2011,7,3,6,17,28,1
2011-07-18,38831.61,15109,2150,17194.56,11044.0,5993.87,4255.0,22457.21,11302.0,25139.17714285714,8585.724015231584,13781.714285714286,25666.222142857143,11940.47306353037,13764.57142857143,26538.617333333335,11663.988104339423,14450.633333333333,2011,7,3,0,18,29,0
2011-07-19,50182.83,29177,1574,38831.61,15109.0,22605.02,15150.0,40474.01,14624.0,29078.864285714284,12612.180578800102,15785.57142857143,28819.825000000004,12183.903009963415,15626.0,26862.244666666666,12186.93693061513,14935.733333333334,2011,7,3,1,19,29,0
2011-07-20,33308.24,17737,1993,50182.83,29177.0,26262.55,13958.0,49097.99,30465.0,30085.391428571427,12631.091984102095,16325.42857142857,28009.497142857144,11402.045659266172,15770.642857142857,26335.919666666665,11516.006051418153,14511.466666666667,2011,7,3,2,20,29,0
2011-07-21,32818.54,19979,1490,33308.24,17737.0,22641.94,16300.0,34584.68,20293.0,31539.191428571427,12210.223169739702,16851.0,27442.362142857142,10905.80298069521,15619.5,26277.048333333336,11476.830948879222,14501.0,2011,7,3,3,21,29,0
2011-07-22,20124.86,10278,1280,32818.54,19979.0,33602.13,17581.0,21076.170000000002,11757.0,29613.867142857143,12875.172686898524,15807.714285714286,26995.027857142857,11079.456661462125,14983.92857142857,26245.338,11492.99926302795,14451.7,2011,7,3,4,22,29,0
2011-07-24,27099.46,17670,1116,20124.86,10278.0,14836.43,7330.0,22442.18,15081.0,31365.72857142857,11262.673571132282,17284.85714285714,26613.152857142857,10968.71793189466,14877.714285714286,26400.580666666665,11471.290152000574,14538.0,2011,7,3,6,24,29,1
2011-07-25,26887.15,16100,1935,27099.46,17670.0,17194.56,11044.0,37514.98,16607.0,32750.384285714284,9720.267854935679,18007.14285714286,26599.22785714286,10968.200533415566,15119.142857142857,26046.319666666666,11278.704814187766,14521.1,2011,7,3,0,25,30,0
2011-07-26,21644.261,13715,1226,26887.15,16100.0,38831.61,15109.0,24784.37,14195.0,30295.048714285716,10091.792060063079,17808.0,27717.11292857143,9390.642166578438,15794.857142857143,25941.649366666665,11305.359140651712,14505.1,2011,7,3,1,26,30,0
2011-07-27,25602.93,13974,1221,21644.261,13715.0,50182.83,29177.0,21825.99,15840.0,26783.634428571426,5020.749005550655,15636.142857142857,27931.24935714286,9298.83531794711,15710.857142857143,26067.547366666666,11278.945572001816,14442.9,2011,7,3,2,27,30,0
2011-07-28,56269.74,30272,1502,25602.93,13974.0,33308.24,17737.0,25242.82,14728.0,30063.848714285712,12266.409601330733,17426.85714285714,30074.620071428573,11961.661061718662,16876.14285714286,27101.778033333332,12551.448680976802,14961.033333333333,2011,7,3,3,28,30,0
2011-07-29,18790.4,11613,1118,56269.74,30272.0,32818.54,19979.0,19521.96,9985.0,28059.828714285715,12872.311860196629,16231.714285714286,29799.510071428573,12187.909052788258,16541.35714285714,27077.3927,12567.383317204174,15015.3,2011,7,3,4,29,30,0
2011-07-31,33490.61,20878,1270,18790.4,11613.0,20124.86,10278.0,7082.49,3786.0,29969.221571428567,12484.574916359568,17746.0,29791.54435714286,12185.26873556303,16776.85714285714,27957.663366666664,12032.02839058212,15585.033333333333,2011,7,3,6,31,30,1
2011-08-01,21388.920000000002,11721,1188,33490.61,20878.0,27099.46,17670.0,17015.76,9910.0,29153.43014285714,12883.549582370952,16896.14285714286,30259.57935714286,11682.109662107096,17090.5,28103.435366666665,11920.8700857139,15645.4,2011,8,3,0,1,31,0
2011-08-02,26580.6,15721,1332,21388.920000000002,11721.0,26887.15,16100.0,35607.32,21852.0,29109.63728571429,12893.05435500185,16842.0,30930.010785714287,11130.966445528938,17424.571428571428,27802.544700000002,11838.572041655525,15441.033333333333,2011,8,3,1,2,31,0
2011-08-03,28113.14,16521,1518,26580.6,15721.0,21644.261,13715.0,22088.32,12071.0,30033.762857142858,12494.453508503591,17242.85714285714,30164.405785714283,10912.141293091996,17525.428571428572,28003.372033333333,11789.293811383228,15589.366666666667,2011,8,3,2,3,31,0
2011-08-04,65502.21,41148,1782,28113.14,16521.0,25602.93,13974.0,44797.31,21959.0,35733.659999999996,18016.774043931964,21124.85714285714,31258.647214285716,13528.411007986986,18380.5,28693.535366666667,13313.815409752831,16229.0,2011,8,3,3,4,31,0
2011-08-05,21538.58,12818,1442,65502.21,41148.0,56269.74,30272.0,13675.06,7662.0,30772.065714285716,16099.030359767918,18631.428571428572,30417.95721428571,13755.046620201409,18029.14285714286,28955.6527,13083.353942623628,16400.866666666665,2011,8,3,4,5,31,0
2011-08-07,7578.91,5186,529,21538.58,12818.0,18790.4,11613.0,6032.39,3117.0,29170.424285714285,17941.934320591776,17713.285714285714,28615.126500000002,15012.747141563967,16972.5,29007.20336666667,12992.650167349617,16469.833333333332,2011,8,3,6,7,31,1
2011-08-08,23377.65,13348,1454,7578.91,5186.0,33490.61,20878.0,44652.83,15712.0,27725.715714285714,17943.243818177427,16637.571428571428,28847.468642857148,14895.957820891565,17191.785714285714,28298.0307,12686.23779858728,16391.033333333333,2011,8,3,0,8,32,0
2011-08-09,27679.44,16261,1087,23377.65,13348.0,21388.920000000002,11721.0,40758.43,22095.0,28624.36142857143,17729.232945382835,17286.14285714286,28888.895785714285,14891.528314406109,17091.14285714286,27862.06436666667,12466.08828867688,16196.566666666668,2011,8,3,1,9,32,0
2011-08-10,28792.34,14423,1360,27679.44,16261.0,26580.6,15721.0,26387.54,19176.0,28940.324285714283,17706.433074468416,17100.714285714286,29024.980785714284,14880.52953734108,16971.35714285714,27942.22436666667,12464.011339258264,16038.133333333333,2011,8,3,2,10,32,0
2011-08-11,72433.79,39254,1931,28792.34,14423.0,28113.14,16521.0,32445.71,19157.0,35271.845714285715,24122.90341189528,20348.285714285714,32652.804285714283,18655.142242285445,18795.571428571428,29275.160366666667,14868.518303312569,16708.033333333333,2011,8,3,3,11,32,0
2011-08-12,32231.35,11978,1108,72433.79,39254.0,65502.21,41148.0,27082.1,12720.0,30518.86571428571,20119.313984728597,16181.142857142857,33126.26285714286,18546.25181092536,18653.0,29446.802033333333,14872.049666342502,16683.3,2011,8,3,4,12,32,0
2011-08-14,5718.57,3180,538,32231.35,11978.0,21538.58,12818.0,5993.87,4255.0,28258.864285714284,22088.370477479675,14804.285714285714,29515.465,18614.626110881283,16717.85714285714,29437.625366666663,14887.09742812235,16647.466666666667,2011,8,3,6,14,32,1
2011-08-15,17243.97,10181,917,5718.57,3180.0,7578.91,5186.0,22605.02,15150.0,29639.58714285714,20847.458996685687,15517.857142857143,29405.005714285715,18687.60947166358,16615.571428571428,29258.9237,15003.662922573685,16481.833333333332,2011,8,3,0,15,33,0
2011-08-16,19239.66,11197,1018,17243.97,10181.0,23377.65,13348.0,26262.55,13958.0,29048.445714285714,21111.607274145717,15210.57142857143,28387.080714285712,18835.489035702878,15924.07142857143,29024.82736666667,15106.461838055106,16389.8,2011,8,3,1,16,33,0
2011-08-17,53499.96,25703,1650,19239.66,11197.0,27679.44,16261.0,22641.94,16300.0,32737.091428571428,23003.475802461853,16559.428571428572,30680.726428571426,19845.779472146085,16922.785714285714,30053.428033333334,15695.92608577531,16703.233333333334,2011,8,3,2,17,33,0
2011-08-18,54106.93,34089,1485,53499.96,25703.0,28792.34,14423.0,33602.13,17581.0,36353.46142857143,24236.753794131506,19368.85714285714,32646.89285714286,20751.21710653596,18234.785714285714,30736.92136666667,16290.957458075995,17253.5,2011,8,3,3,18,33,0
2011-08-19,17349.59,10672,811,54106.93,34089.0,72433.79,39254.0,14836.43,7330.0,28484.29,18931.50554635404,15285.714285714286,31878.067857142858,21128.082700225583,17817.0,30820.693366666666,16212.647292930878,17364.9,2011,8,3,4,19,33,0
2011-08-21,14576.86,8169,1065,17349.59,10672.0,32231.35,11978.0,17194.56,11044.0,25962.22,19516.069039284885,14741.57142857143,28240.542857142857,19188.644571429933,15461.357142857143,30733.436700000002,16295.345469611766,17269.066666666666,2011,8,3,6,21,33,1
2011-08-22,29651.46,15556,1267,14576.86,8169.0,5718.57,3180.0,38831.61,15109.0,29381.204285714284,17355.309735592808,16509.571428571428,28820.03428571429,19092.942882680974,15656.92857142857,30427.4317,16224.068249350243,17283.966666666667,2011,8,3,0,22,34,0
2011-08-23,25993.68,15181,1434,29651.46,15556.0,17243.97,10181.0,50182.83,29177.0,30631.162857142856,16635.638179213052,17223.85714285714,30135.375,18126.918580428184,16370.857142857143,29621.1267,15804.047807316614,16817.433333333334,2011,8,3,1,23,34,0
2011-08-24,49035.36,29501,1818,25993.68,15181.0,19239.66,11197.0,33308.24,17737.0,34887.69142857143,17042.04913613818,19838.714285714286,31968.06857142857,18679.744623376177,17524.64285714286,30145.36403333333,16186.779186425145,17209.566666666666,2011,8,3,2,24,34,0
2011-08-25,23827.46,13340,1261,49035.36,29501.0,53499.96,25703.0,32818.54,19979.0,30648.762857142858,15235.491472185082,18072.571428571428,31692.927142857145,18775.89392143898,17316.0,29845.661366666667,16218.782410447648,16988.266666666666,2011,8,3,3,25,34,0
2011-08-26,25626.44,17150,918,23827.46,13340.0,54106.93,34089.0,20124.86,10278.0,26580.12142857143,11193.617393059982,15652.714285714286,31466.79142857143,18832.495321736526,17510.785714285714,30029.047366666666,16135.970868738772,17217.333333333332,2011,8,3,4,26,34,0
2011-08-28,10805.03,6774,1196,25626.44,17150.0,17349.59,10672.0,27099.46,17670.0,25645.184285714287,12310.662512307339,15095.857142857143,27064.737142857142,15412.127359923361,15190.785714285714,29485.8997,16507.93664957766,16854.133333333335,2011,8,3,6,28,34,1
2011-08-30,31866.31,10244,3216,10805.03,6774.0,14576.86,8169.0,26887.15,16100.0,28115.105714285713,11422.240648311048,15392.285714285714,27038.662857142856,15403.020188836288,15066.92857142857,29651.8717,16505.937962272415,16658.933333333334,2011,8,3,1,30,35,0
2011-08-31,25380.17,12454,1158,31866.31,10244.0,29651.46,15556.0,21644.261,13715.0,27504.92142857143,11440.561636853687,14949.142857142857,28443.062857142853,14155.403671308648,15729.357142857143,29776.402,16457.46243568727,16616.9,2011,8,3,2,31,35,0
2011-09-01,37370.15,27857,1398,25380.17,12454.0,25993.68,15181.0,25602.93,13974.0,29130.13142857143,11985.188322135295,16760.0,29880.647142857142,13951.071131206761,16991.928571428572,30168.642666666667,16494.74898971224,17079.666666666668,2011,9,3,3,1,35,0
2011-09-02,42322.02,18484,2328,37370.15,27857.0,49035.36,29501.0,56269.74,30272.0,28171.082857142854,10273.248554424794,15186.142857142857,31529.387142857147,13960.717843494022,17512.428571428572,29703.718666666668,15920.251959975205,16686.733333333334,2011,9,3,4,2,35,0
2011-09-04,17119.59,10963,1333,42322.02,18484.0,23827.46,13340.0,18790.4,11613.0,27212.815714285713,11030.85308421169,14846.57142857143,28930.789285714283,12902.35394646051,16459.571428571428,29648.025,15962.612533610876,16665.066666666666,2011,9,3,6,4,35,1
2011-09-05,37157.14,22893,1565,17119.59,10963.0,25626.44,17150.0,33490.61,20878.0,28860.058571428573,11600.700072068132,15667.0,27720.09,11015.49004405786,15659.857142857143,29770.24266666667,16007.022383410544,16732.233333333334,2011,9,3,0,5,36,0
2011-09-06,28349.91,15090,1122,37157.14,22893.0,10805.03,6774.0,21388.920000000002,11721.0,31366.47,8541.652456027881,16855.0,28505.82714285714,10603.48025165714,15975.42857142857,30002.275666666665,15931.614414542104,16844.533333333333,2011,9,3,1,6,36,0
2011-09-07,34413.53,16390,2078,28349.91,15090.0,31866.31,10244.0,26580.6,15721.0,31730.358571428573,8620.390463396348,17733.0,29922.73214285714,9901.11674078244,16562.64285714286,30263.373333333333,15937.788470341386,16866.833333333332,2011,9,3,2,7,36,0
2011-09-08,27195.8,17466,1748,34413.53,16390.0,25380.17,12454.0,28113.14,16521.0,31989.734285714283,8422.521264100731,18449.0,29747.327857142856,9928.007400735749,16699.071428571428,30232.79533333333,15942.935297145576,16898.333333333332,2011,9,3,3,8,36,0
2011-09-09,30075.62,17405,1558,27195.8,17466.0,37370.15,27857.0,65502.21,41148.0,30947.65857142857,8090.5983951074195,16955.85714285714,30038.894999999997,9869.054378558745,16857.928571428572,29051.909,14485.898860340796,16106.9,2011,9,3,4,9,36,0
2011-09-11,35511.67,21146,2027,30075.62,17405.0,42322.02,18484.0,21538.58,12818.0,29974.75142857143,6801.653703297565,17336.14285714286,29072.91714285714,8422.49298407306,16261.142857142857,29517.678666666663,14460.608641280412,16384.5,2011,9,3,6,11,36,1
2011-09-12,29738.33,16939,1633,35511.67,21146.0,17119.59,10963.0,7578.91,5186.0,31777.428571428572,3864.974432107936,18189.85714285714,29495.12214285714,8286.371571313899,16518.214285714286,30256.326,13854.587172537915,16776.266666666666,2011,9,3,0,12,37,0
2011-09-13,55117.05,36548,2422,29738.33,16939.0,37157.14,22893.0,23377.65,13348.0,34343.13,9655.266531755282,20140.571428571428,31601.594285714284,10641.091387005154,17903.785714285714,31314.305999999997,14507.664739717597,17549.6,2011,9,3,1,13,37,0
2011-09-14,23592.98,14191,1332,55117.05,36548.0,28349.91,15090.0,27679.44,16261.0,33663.56857142857,10293.682882421044,20012.14285714286,32515.019285714287,9165.095661276282,18433.571428571428,31178.09066666667,14562.052403244796,17480.6,2011,9,3,2,14,37,0
2011-09-15,78218.95,29309,2150,23592.98,14191.0,34413.53,16390.0,28792.34,14423.0,39921.485714285714,19774.766442093875,21857.714285714286,35825.92214285715,15259.161412161635,19795.35714285714,32825.64433333333,16892.42370851208,17976.8,2011,9,3,3,15,37,0
2011-09-16,27724.22,15052,1438,78218.95,29309.0,27195.8,17466.0,72433.79,39254.0,39996.974285714285,19719.020645776556,21512.85714285714,35993.35428571429,15148.184611970308,19980.928571428572,31335.325333333334,15161.035799744777,17170.066666666666,2011,9,3,4,16,37,0
2011-09-18,15745.73,8994,1272,27724.22,15052.0,30075.62,17405.0,32231.35,11978.0,37949.84714285714,21576.967361598585,20311.285714285714,34448.752857142856,16071.348309362136,18633.571428571428,30785.804666666663,15423.925237999054,17070.6,2011,9,3,6,18,37,1
2011-09-19,49269.88,29267,1383,15745.73,8994.0,35511.67,21146.0,5718.57,3180.0,39915.305714285714,21941.400621791716,21471.428571428572,34945.02857142857,16436.30244388357,19403.785714285714,32237.515,15027.672776227317,17940.166666666668,2011,9,3,0,19,38,0
2011-09-20,109612.03,43726,1708,49269.88,29267.0,29738.33,16939.0,17243.97,10181.0,51325.83428571428,33494.30740934388,25298.14285714286,41551.631428571425,25051.225239575033,21744.0,35316.450333333334,20364.532571846652,19058.333333333332,2011,9,3,1,20,38,0
